meter_id,time,kWh
MAC000010,2014-02-04T20:00:00Z,0.67
MAC000010,2014-02-04T20:30:00Z,0.514
MAC000010,2014-02-04T21:00:00Z,0.533
MAC000010,2014-02-04T21:30:00Z,0.58
MAC000010,2014-02-04T22:00:00Z,0.619
MAC000010,2014-02-04T22:30:00Z,1.03
MAC000010,2014-02-04T23:00:00Z,0.762
MAC000010,2014-02-04T23:30:00Z,0.796
MAC000010,2014-02-05T00:00:00Z,0.633
MAC000010,2014-02-05T00:30:00Z,0.252
MAC000010,2014-02-05T01:00:00Z,0.184
MAC000010,2014-02-05T01:30:00Z,0.19
MAC000010,2014-02-05T02:00:00Z,0.248
MAC000010,2014-02-05T02:30:00Z,0.215
MAC000010,2014-02-05T03:00:00Z,0.162
MAC000010,2014-02-05T03:30:00Z,0.179
MAC000010,2014-02-05T04:00:00Z,0.207
MAC000010,2014-02-05T04:30:00Z,0.158
MAC000010,2014-02-05T05:00:00Z,0.181
MAC000010,2014-02-05T05:30:00Z,0.23
MAC000010,2014-02-05T06:00:00Z,0.235
MAC000010,2014-02-05T06:30:00Z,0.199
MAC000010,2014-02-05T07:00:00Z,0.198
MAC000010,2014-02-05T07:30:00Z,0.476
MAC000010,2014-02-05T08:00:00Z,0.43
MAC000010,2014-02-05T08:30:00Z,0.445
MAC000010,2014-02-05T09:00:00Z,0.466
MAC000010,2014-02-05T09:30:00Z,0.405
MAC000010,2014-02-05T10:00:00Z,0.517
MAC000010,2014-02-05T10:30:00Z,0.375
MAC000010,2014-02-05T11:00:00Z,0.298
MAC000010,2014-02-05T11:30:00Z,0.557
MAC000010,2014-02-05T12:00:00Z,0.269
MAC000010,2014-02-05T12:30:00Z,0.277
MAC000010,2014-02-05T13:00:00Z,0.354
MAC000010,2014-02-05T13:30:00Z,1.375
MAC000010,2014-02-05T14:00:00Z,1.479
MAC000010,2014-02-05T14:30:00Z,0.568
MAC000010,2014-02-05T15:00:00Z,0.808
MAC000010,2014-02-05T15:30:00Z,0.472
MAC000010,2014-02-05T16:00:00Z,0.378
MAC000010,2014-02-05T16:30:00Z,0.387
MAC000010,2014-02-05T17:00:00Z,0.998
MAC000010,2014-02-05T17:30:00Z,1.346
MAC000010,2014-02-05T18:00:00Z,0.853
MAC000010,2014-02-05T18:30:00Z,1.355
MAC000010,2014-02-05T19:00:00Z,0.451
MAC000010,2014-02-05T19:30:00Z,0.586
MAC000010,2014-02-05T20:00:00Z,0.862
MAC000010,2014-02-05T20:30:00Z,0.895
MAC000010,2014-02-05T21:00:00Z,1.104
MAC000010,2014-02-05T21:30:00Z,0.568
MAC000010,2014-02-05T22:00:00Z,0.509
MAC000010,2014-02-05T22:30:00Z,0.423
MAC000010,2014-02-05T23:00:00Z,0.458
MAC000010,2014-02-05T23:30:00Z,0.454
MAC000010,2014-02-06T00:00:00Z,0.501
MAC000010,2014-02-06T00:30:00Z,0.203
MAC000010,2014-02-06T01:00:00Z,0.252
MAC000010,2014-02-06T01:30:00Z,0.229
MAC000010,2014-02-06T02:00:00Z,0.176
MAC000010,2014-02-06T02:30:00Z,0.183
MAC000010,2014-02-06T03:00:00Z,0.219
MAC000010,2014-02-06T03:30:00Z,0.185
MAC000010,2014-02-06T04:00:00Z,0.154
MAC000010,2014-02-06T04:30:00Z,0.166
MAC000010,2014-02-06T05:00:00Z,0.235
MAC000010,2014-02-06T05:30:00Z,0.202
MAC000010,2014-02-06T06:00:00Z,0.185
MAC000010,2014-02-06T06:30:00Z,0.214
MAC000010,2014-02-06T07:00:00Z,0.241
MAC000010,2014-02-06T07:30:00Z,0.708
MAC000010,2014-02-06T08:00:00Z,0.41
MAC000010,2014-02-06T08:30:00Z,0.631
MAC000010,2014-02-06T09:00:00Z,0.475
MAC000010,2014-02-06T09:30:00Z,0.315
MAC000010,2014-02-06T10:00:00Z,0.257
MAC000010,2014-02-06T10:30:00Z,0.322
MAC000010,2014-02-06T11:00:00Z,0.285
MAC000010,2014-02-06T11:30:00Z,0.336
MAC000010,2014-02-06T12:00:00Z,0.252
MAC000010,2014-02-06T12:30:00Z,0.286
MAC000010,2014-02-06T13:00:00Z,0.628
MAC000010,2014-02-06T13:30:00Z,0.227
MAC000010,2014-02-06T14:00:00Z,0.252
MAC000010,2014-02-06T14:30:00Z,0.263
MAC000010,2014-02-06T15:00:00Z,0.212
MAC000010,2014-02-06T15:30:00Z,0.219
MAC000010,2014-02-06T16:00:00Z,0.278
MAC000010,2014-02-06T16:30:00Z,0.424
MAC000010,2014-02-06T17:00:00Z,0.3
MAC000010,2014-02-06T17:30:00Z,0.31
MAC000010,2014-02-06T18:00:00Z,0.951
MAC000010,2014-02-06T18:30:00Z,1.571
MAC000010,2014-02-06T19:00:00Z,0.576
MAC000010,2014-02-06T19:30:00Z,0.505
MAC000010,2014-02-06T20:00:00Z,0.577
MAC000010,2014-02-06T20:30:00Z,0.575
MAC000010,2014-02-06T21:00:00Z,0.716
MAC000010,2014-02-06T21:30:00Z,0.471
MAC000010,2014-02-06T22:00:00Z,0.486
MAC000010,2014-02-06T22:30:00Z,0.499
MAC000010,2014-02-06T23:00:00Z,0.979
MAC000010,2014-02-06T23:30:00Z,0.787
MAC000010,2014-02-07T00:00:00Z,0.493
MAC000010,2014-02-07T00:30:00Z,0.552
MAC000010,2014-02-07T01:00:00Z,0.222
MAC000010,2014-02-07T01:30:00Z,0.186
MAC000010,2014-02-07T02:00:00Z,0.211
MAC000010,2014-02-07T02:30:00Z,0.247
MAC000010,2014-02-07T03:00:00Z,0.205
MAC000010,2014-02-07T03:30:00Z,0.156
MAC000010,2014-02-07T04:00:00Z,0.159
MAC000010,2014-02-07T04:30:00Z,0.211
MAC000010,2014-02-07T05:00:00Z,0.216
MAC000010,2014-02-07T05:30:00Z,0.187
MAC000010,2014-02-07T06:00:00Z,0.201
MAC000010,2014-02-07T06:30:00Z,0.247
MAC000010,2014-02-07T07:00:00Z,0.21
MAC000010,2014-02-07T07:30:00Z,0.685
MAC000010,2014-02-07T08:00:00Z,0.398
MAC000010,2014-02-07T08:30:00Z,0.476
MAC000010,2014-02-07T09:00:00Z,0.448
MAC000010,2014-02-07T09:30:00Z,0.697
MAC000010,2014-02-07T10:00:00Z,0.425
MAC000010,2014-02-07T10:30:00Z,0.427
MAC000010,2014-02-07T11:00:00Z,0.397
MAC000010,2014-02-07T11:30:00Z,0.382
MAC000010,2014-02-07T12:00:00Z,0.447
MAC000010,2014-02-07T12:30:00Z,0.857
MAC000010,2014-02-07T13:00:00Z,0.438
MAC000010,2014-02-07T13:30:00Z,0.397
MAC000010,2014-02-07T14:00:00Z,0.359
MAC000010,2014-02-07T14:30:00Z,0.421
MAC000010,2014-02-07T15:00:00Z,0.397
MAC000010,2014-02-07T15:30:00Z,0.344
MAC000010,2014-02-07T16:00:00Z,0.323
MAC000010,2014-02-07T16:30:00Z,0.567
MAC000010,2014-02-07T17:00:00Z,0.702
MAC000010,2014-02-07T17:30:00Z,0.373
MAC000010,2014-02-07T18:00:00Z,0.389
MAC000010,2014-02-07T18:30:00Z,0.575
MAC000010,2014-02-07T19:00:00Z,1.5420001
MAC000010,2014-02-07T19:30:00Z,1.55
MAC000010,2014-02-07T20:00:00Z,0.468
MAC000010,2014-02-07T20:30:00Z,1.331
MAC000010,2014-02-07T21:00:00Z,1.1
MAC000010,2014-02-07T21:30:00Z,0.837
MAC000010,2014-02-07T22:00:00Z,0.635
MAC000010,2014-02-07T22:30:00Z,0.875
MAC000010,2014-02-07T23:00:00Z,0.498
MAC000010,2014-02-07T23:30:00Z,0.424
MAC000010,2014-02-08T00:00:00Z,0.193
MAC000010,2014-02-08T00:30:00Z,0.24
MAC000010,2014-02-08T01:00:00Z,0.234
MAC000010,2014-02-08T01:30:00Z,0.178
MAC000010,2014-02-08T02:00:00Z,0.196
MAC000010,2014-02-08T02:30:00Z,0.248
MAC000010,2014-02-08T03:00:00Z,0.203
MAC000010,2014-02-08T03:30:00Z,0.154
MAC000010,2014-02-08T04:00:00Z,0.163
MAC000010,2014-02-08T04:30:00Z,0.21
MAC000010,2014-02-08T05:00:00Z,0.201
MAC000010,2014-02-08T05:30:00Z,0.183
MAC000010,2014-02-08T06:00:00Z,0.21
MAC000010,2014-02-08T06:30:00Z,0.242
MAC000010,2014-02-08T07:00:00Z,0.196
MAC000010,2014-02-08T07:30:00Z,0.548
MAC000010,2014-02-08T08:00:00Z,0.374
MAC000010,2014-02-08T08:30:00Z,0.421
MAC000010,2014-02-08T09:00:00Z,0.772
MAC000010,2014-02-08T09:30:00Z,0.846
MAC000010,2014-02-08T10:00:00Z,0.893
MAC000010,2014-02-08T10:30:00Z,1.388
MAC000010,2014-02-08T11:00:00Z,0.729
MAC000010,2014-02-08T11:30:00Z,0.77
MAC000010,2014-02-08T12:00:00Z,0.664
MAC000010,2014-02-08T12:30:00Z,0.649
MAC000010,2014-02-08T13:00:00Z,0.623
MAC000010,2014-02-08T13:30:00Z,0.316
MAC000010,2014-02-08T14:00:00Z,0.314
MAC000010,2014-02-08T14:30:00Z,0.344
MAC000010,2014-02-08T15:00:00Z,0.308
MAC000010,2014-02-08T15:30:00Z,0.294
MAC000010,2014-02-08T16:00:00Z,0.324
MAC000010,2014-02-08T16:30:00Z,0.35
MAC000010,2014-02-08T17:00:00Z,0.296
MAC000010,2014-02-08T17:30:00Z,0.65
MAC000010,2014-02-08T18:00:00Z,1.4069999
MAC000010,2014-02-08T18:30:00Z,1.931
MAC000010,2014-02-08T19:00:00Z,0.802
MAC000010,2014-02-08T19:30:00Z,0.659
MAC000010,2014-02-08T20:00:00Z,0.71
MAC000010,2014-02-08T20:30:00Z,1.056
MAC000010,2014-02-08T21:00:00Z,0.339
MAC000010,2014-02-08T21:30:00Z,0.995
MAC000010,2014-02-08T22:00:00Z,0.575
MAC000010,2014-02-08T22:30:00Z,0.459
MAC000010,2014-02-08T23:00:00Z,0.412
MAC000010,2014-02-08T23:30:00Z,0.395
MAC000010,2014-02-09T00:00:00Z,0.241
MAC000010,2014-02-09T00:30:00Z,0.229
MAC000010,2014-02-09T01:00:00Z,0.178
MAC000010,2014-02-09T01:30:00Z,0.19
MAC000010,2014-02-09T02:00:00Z,0.246
MAC000010,2014-02-09T02:30:00Z,0.214
MAC000010,2014-02-09T03:00:00Z,0.159
MAC000010,2014-02-09T03:30:00Z,0.172
MAC000010,2014-02-09T04:00:00Z,0.211
MAC000010,2014-02-09T04:30:00Z,0.16
MAC000010,2014-02-09T05:00:00Z,0.173
MAC000010,2014-02-09T05:30:00Z,0.226
MAC000010,2014-02-09T06:00:00Z,0.225
MAC000010,2014-02-09T06:30:00Z,0.186
MAC000010,2014-02-09T07:00:00Z,0.194
MAC000010,2014-02-09T07:30:00Z,0.25
MAC000010,2014-02-09T08:00:00Z,0.197
MAC000010,2014-02-09T08:30:00Z,0.38
MAC000010,2014-02-09T09:00:00Z,0.269
MAC000010,2014-02-09T09:30:00Z,0.282
MAC000010,2014-02-09T10:00:00Z,0.308
MAC000010,2014-02-09T10:30:00Z,1.0470001
MAC000010,2014-02-09T11:00:00Z,0.763
MAC000010,2014-02-09T11:30:00Z,0.357
MAC000010,2014-02-09T12:00:00Z,0.939
MAC000010,2014-02-09T12:30:00Z,0.613
MAC000010,2014-02-09T13:00:00Z,1.226
MAC000010,2014-02-09T13:30:00Z,1.2690001
MAC000010,2014-02-09T14:00:00Z,0.562
MAC000010,2014-02-09T14:30:00Z,0.871
MAC000010,2014-02-09T15:00:00Z,0.742
MAC000010,2014-02-09T15:30:00Z,0.728
MAC000010,2014-02-09T16:00:00Z,0.33
MAC000010,2014-02-09T16:30:00Z,0.496
MAC000010,2014-02-09T17:00:00Z,0.393
MAC000010,2014-02-09T17:30:00Z,0.336
MAC000010,2014-02-09T18:00:00Z,1.027
MAC000010,2014-02-09T18:30:00Z,1.362
MAC000010,2014-02-09T19:00:00Z,1.484
MAC000010,2014-02-09T19:30:00Z,0.466
MAC000010,2014-02-09T20:00:00Z,0.403
MAC000010,2014-02-09T20:30:00Z,0.485
MAC000010,2014-02-09T21:00:00Z,0.687
MAC000010,2014-02-09T21:30:00Z,0.757
MAC000010,2014-02-09T22:00:00Z,0.446
MAC000010,2014-02-09T22:30:00Z,0.76
MAC000010,2014-02-09T23:00:00Z,1.47
MAC000010,2014-02-09T23:30:00Z,0.59
MAC000010,2014-02-10T00:00:00Z,0.585
MAC000010,2014-02-10T00:30:00Z,0.349
MAC000010,2014-02-10T01:00:00Z,0.236
MAC000010,2014-02-10T01:30:00Z,0.218
MAC000010,2014-02-10T02:00:00Z,0.247
MAC000010,2014-02-10T02:30:00Z,0.247
MAC000010,2014-02-10T03:00:00Z,0.158
MAC000010,2014-02-10T03:30:00Z,0.16
MAC000010,2014-02-10T04:00:00Z,0.21
MAC000010,2014-02-10T04:30:00Z,0.188
MAC000010,2014-02-10T05:00:00Z,0.178
MAC000010,2014-02-10T05:30:00Z,0.197
MAC000010,2014-02-10T06:00:00Z,0.245
MAC000010,2014-02-10T06:30:00Z,0.206
MAC000010,2014-02-10T07:00:00Z,0.215
MAC000010,2014-02-10T07:30:00Z,0.766
MAC000010,2014-02-10T08:00:00Z,0.526
MAC000010,2014-02-10T08:30:00Z,0.38
MAC000010,2014-02-10T09:00:00Z,0.499
MAC000010,2014-02-10T09:30:00Z,0.51
MAC000010,2014-02-10T10:00:00Z,0.353
MAC000010,2014-02-10T10:30:00Z,0.324
MAC000010,2014-02-10T11:00:00Z,0.347
MAC000010,2014-02-10T11:30:00Z,0.375
MAC000010,2014-02-10T12:00:00Z,0.311
MAC000010,2014-02-10T12:30:00Z,0.299
MAC000010,2014-02-10T13:00:00Z,0.34
MAC000010,2014-02-10T13:30:00Z,0.341
MAC000010,2014-02-10T14:00:00Z,0.335
MAC000010,2014-02-10T14:30:00Z,0.307
MAC000010,2014-02-10T15:00:00Z,0.34
MAC000010,2014-02-10T15:30:00Z,0.307
MAC000010,2014-02-10T16:00:00Z,0.281
MAC000010,2014-02-10T16:30:00Z,0.331
MAC000010,2014-02-10T17:00:00Z,0.604
MAC000010,2014-02-10T17:30:00Z,1.742
MAC000010,2014-02-10T18:00:00Z,0.652
MAC000010,2014-02-10T18:30:00Z,1.9910001
MAC000010,2014-02-10T19:00:00Z,1.5599999
MAC000010,2014-02-10T19:30:00Z,0.812
MAC000010,2014-02-10T20:00:00Z,0.726
MAC000010,2014-02-10T20:30:00Z,0.87
MAC000010,2014-02-10T21:00:00Z,1.3609999
MAC000010,2014-02-10T21:30:00Z,1.165
MAC000010,2014-02-10T22:00:00Z,0.709
MAC000010,2014-02-10T22:30:00Z,1.158
MAC000010,2014-02-10T23:00:00Z,0.558
MAC000010,2014-02-10T23:30:00Z,0.434
MAC000010,2014-02-11T00:00:00Z,0.503
MAC000010,2014-02-11T00:30:00Z,0.261
MAC000010,2014-02-11T01:00:00Z,0.208
MAC000010,2014-02-11T01:30:00Z,0.192
MAC000010,2014-02-11T02:00:00Z,0.221
MAC000010,2014-02-11T02:30:00Z,0.231
MAC000010,2014-02-11T03:00:00Z,0.159
MAC000010,2014-02-11T03:30:00Z,0.159
MAC000010,2014-02-11T04:00:00Z,0.207
MAC000010,2014-02-11T04:30:00Z,0.188
MAC000010,2014-02-11T05:00:00Z,0.178
MAC000010,2014-02-11T05:30:00Z,0.21
MAC000010,2014-02-11T06:00:00Z,0.245
MAC000010,2014-02-11T06:30:00Z,0.193
MAC000010,2014-02-11T07:00:00Z,0.19
MAC000010,2014-02-11T07:30:00Z,1.016
MAC000010,2014-02-11T08:00:00Z,1.007
MAC000010,2014-02-11T08:30:00Z,0.543
MAC000010,2014-02-11T09:00:00Z,0.492
MAC000010,2014-02-11T09:30:00Z,0.84
MAC000010,2014-02-11T10:00:00Z,0.39
MAC000010,2014-02-11T10:30:00Z,0.362
MAC000010,2014-02-11T11:00:00Z,0.383
MAC000010,2014-02-11T11:30:00Z,0.444
MAC000010,2014-02-11T12:00:00Z,0.393
MAC000010,2014-02-11T12:30:00Z,0.498
MAC000010,2014-02-11T13:00:00Z,1.142
MAC000010,2014-02-11T13:30:00Z,0.686
MAC000010,2014-02-11T14:00:00Z,0.46
MAC000010,2014-02-11T14:30:00Z,1.13
MAC000010,2014-02-11T15:00:00Z,0.352
MAC000010,2014-02-11T15:30:00Z,0.362
MAC000010,2014-02-11T16:00:00Z,0.317
MAC000010,2014-02-11T16:30:00Z,0.309
MAC000010,2014-02-11T17:00:00Z,0.37
MAC000010,2014-02-11T17:30:00Z,1.258
MAC000010,2014-02-11T18:00:00Z,1.342
MAC000010,2014-02-11T18:30:00Z,1.4
MAC000010,2014-02-11T19:00:00Z,2.053
MAC000010,2014-02-11T19:30:00Z,0.784
MAC000010,2014-02-11T20:00:00Z,0.913
MAC000010,2014-02-11T20:30:00Z,0.806
MAC000010,2014-02-11T21:00:00Z,0.609
MAC000010,2014-02-11T21:30:00Z,0.712
MAC000010,2014-02-11T22:00:00Z,0.53
MAC000010,2014-02-11T22:30:00Z,0.508
MAC000010,2014-02-11T23:00:00Z,1.207
MAC000010,2014-02-11T23:30:00Z,0.511
MAC000010,2014-02-12T00:00:00Z,0.227
MAC000010,2014-02-12T00:30:00Z,0.193
MAC000010,2014-02-12T01:00:00Z,0.222
MAC000010,2014-02-12T01:30:00Z,0.229
MAC000010,2014-02-12T02:00:00Z,0.179
MAC000010,2014-02-12T02:30:00Z,0.18
MAC000010,2014-02-12T03:00:00Z,0.209
MAC000010,2014-02-12T03:30:00Z,0.24
MAC000010,2014-02-12T04:00:00Z,0.184
MAC000010,2014-02-12T04:30:00Z,0.174
MAC000010,2014-02-12T05:00:00Z,0.222
MAC000010,2014-02-12T05:30:00Z,0.225
MAC000010,2014-02-12T06:00:00Z,0.182
MAC000010,2014-02-12T06:30:00Z,0.188
MAC000010,2014-02-12T07:00:00Z,0.248
MAC000010,2014-02-12T07:30:00Z,1.434
MAC000010,2014-02-12T08:00:00Z,1.329
MAC000010,2014-02-12T08:30:00Z,1.109
MAC000010,2014-02-12T09:00:00Z,1.3710001
MAC000010,2014-02-12T09:30:00Z,1.113
MAC000010,2014-02-12T10:00:00Z,1.097
MAC000010,2014-02-12T10:30:00Z,1.201
MAC000010,2014-02-12T11:00:00Z,1.107
MAC000010,2014-02-12T11:30:00Z,0.917
MAC000010,2014-02-12T12:00:00Z,0.267
MAC000010,2014-02-12T12:30:00Z,0.319
MAC000010,2014-02-12T13:00:00Z,0.311
MAC000010,2014-02-12T13:30:00Z,0.285
MAC000010,2014-02-12T14:00:00Z,1.0089999
MAC000010,2014-02-12T14:30:00Z,0.489
MAC000010,2014-02-12T15:00:00Z,0.466
MAC000010,2014-02-12T15:30:00Z,0.43
MAC000010,2014-02-12T16:00:00Z,0.697
MAC000010,2014-02-12T16:30:00Z,1.146
MAC000010,2014-02-12T17:00:00Z,0.483
MAC000010,2014-02-12T17:30:00Z,0.838
MAC000010,2014-02-12T18:00:00Z,1.38
MAC000010,2014-02-12T18:30:00Z,1.374
MAC000010,2014-02-12T19:00:00Z,0.617
MAC000010,2014-02-12T19:30:00Z,0.559
MAC000010,2014-02-12T20:00:00Z,0.678
MAC000010,2014-02-12T20:30:00Z,0.677
MAC000010,2014-02-12T21:00:00Z,0.656
MAC000010,2014-02-12T21:30:00Z,0.613
MAC000010,2014-02-12T22:00:00Z,0.527
MAC000010,2014-02-12T22:30:00Z,1.146
MAC000010,2014-02-12T23:00:00Z,0.865
MAC000010,2014-02-12T23:30:00Z,0.845
MAC000010,2014-02-13T00:00:00Z,0.48
MAC000010,2014-02-13T00:30:00Z,0.219
MAC000010,2014-02-13T01:00:00Z,0.245
MAC000010,2014-02-13T01:30:00Z,0.193
MAC000010,2014-02-13T02:00:00Z,0.181
MAC000010,2014-02-13T02:30:00Z,0.214
MAC000010,2014-02-13T03:00:00Z,0.213
MAC000010,2014-02-13T03:30:00Z,0.164
MAC000010,2014-02-13T04:00:00Z,0.152
MAC000010,2014-02-13T04:30:00Z,0.208
MAC000010,2014-02-13T05:00:00Z,0.211
MAC000010,2014-02-13T05:30:00Z,0.189
MAC000010,2014-02-13T06:00:00Z,0.374
MAC000010,2014-02-13T06:30:00Z,0.298
MAC000010,2014-02-13T07:00:00Z,0.272
MAC000010,2014-02-13T07:30:00Z,0.373
MAC000010,2014-02-13T08:00:00Z,0.8
MAC000010,2014-02-13T08:30:00Z,1.512
MAC000010,2014-02-13T09:00:00Z,0.479
MAC000010,2014-02-13T09:30:00Z,0.789
MAC000010,2014-02-13T10:00:00Z,0.791
MAC000010,2014-02-13T10:30:00Z,0.38
MAC000010,2014-02-13T11:00:00Z,0.339
MAC000010,2014-02-13T11:30:00Z,0.327
MAC000010,2014-02-13T12:00:00Z,0.358
MAC000010,2014-02-13T12:30:00Z,0.36
MAC000010,2014-02-13T13:00:00Z,0.303
MAC000010,2014-02-13T13:30:00Z,0.302
MAC000010,2014-02-13T14:00:00Z,0.352
MAC000010,2014-02-13T14:30:00Z,0.306
MAC000010,2014-02-13T15:00:00Z,0.279
MAC000010,2014-02-13T15:30:00Z,0.294
MAC000010,2014-02-13T16:00:00Z,0.349
MAC000010,2014-02-13T16:30:00Z,0.53
MAC000010,2014-02-13T17:00:00Z,0.376
MAC000010,2014-02-13T17:30:00Z,0.477
MAC000010,2014-02-13T18:00:00Z,0.662
MAC000010,2014-02-13T18:30:00Z,1.154
MAC000010,2014-02-13T19:00:00Z,2.003
MAC000010,2014-02-13T19:30:00Z,1.678
MAC000010,2014-02-13T20:00:00Z,0.879
MAC000010,2014-02-13T20:30:00Z,0.764
MAC000010,2014-02-13T21:00:00Z,0.794
MAC000010,2014-02-13T21:30:00Z,0.781
MAC000010,2014-02-13T22:00:00Z,0.637
MAC000010,2014-02-13T22:30:00Z,0.678
MAC000010,2014-02-13T23:00:00Z,1.114
MAC000010,2014-02-13T23:30:00Z,0.847
MAC000010,2014-02-14T00:00:00Z,1.068
MAC000010,2014-02-14T00:30:00Z,0.44
MAC000010,2014-02-14T01:00:00Z,0.236
MAC000010,2014-02-14T01:30:00Z,0.296
MAC000010,2014-02-14T02:00:00Z,0.237
MAC000010,2014-02-14T02:30:00Z,0.191
MAC000010,2014-02-14T03:00:00Z,0.187
MAC000010,2014-02-14T03:30:00Z,0.226
MAC000010,2014-02-14T04:00:00Z,0.163
MAC000010,2014-02-14T04:30:00Z,0.158
MAC000010,2014-02-14T05:00:00Z,0.229
MAC000010,2014-02-14T05:30:00Z,0.232
MAC000010,2014-02-14T06:00:00Z,0.192
MAC000010,2014-02-14T06:30:00Z,0.197
MAC000010,2014-02-14T07:00:00Z,0.256
MAC000010,2014-02-14T07:30:00Z,0.579
MAC000010,2014-02-14T08:00:00Z,0.335
MAC000010,2014-02-14T08:30:00Z,0.42
MAC000010,2014-02-14T09:00:00Z,0.609
MAC000010,2014-02-14T09:30:00Z,0.447
MAC000010,2014-02-14T10:00:00Z,0.351
MAC000010,2014-02-14T10:30:00Z,0.395
MAC000010,2014-02-14T11:00:00Z,0.483
MAC000010,2014-02-14T11:30:00Z,0.357
MAC000010,2014-02-14T12:00:00Z,0.366
MAC000010,2014-02-14T12:30:00Z,0.533
MAC000010,2014-02-14T13:00:00Z,0.608
MAC000010,2014-02-14T13:30:00Z,0.444
MAC000010,2014-02-14T14:00:00Z,0.329
MAC000010,2014-02-14T14:30:00Z,0.449
MAC000010,2014-02-14T15:00:00Z,0.374
MAC000010,2014-02-14T15:30:00Z,0.384
MAC000010,2014-02-14T16:00:00Z,0.317
MAC000010,2014-02-14T16:30:00Z,0.316
MAC000010,2014-02-14T17:00:00Z,0.287
MAC000010,2014-02-14T17:30:00Z,0.524
MAC000010,2014-02-14T18:00:00Z,0.949
MAC000010,2014-02-14T18:30:00Z,0.93
MAC000010,2014-02-14T19:00:00Z,2.1600001
MAC000010,2014-02-14T19:30:00Z,1.926
MAC000010,2014-02-14T20:00:00Z,1.183
MAC000010,2014-02-14T20:30:00Z,0.421
MAC000010,2014-02-14T21:00:00Z,0.604
MAC000010,2014-02-14T21:30:00Z,0.44
MAC000010,2014-02-14T22:00:00Z,0.457
MAC000010,2014-02-14T22:30:00Z,0.415
MAC000010,2014-02-14T23:00:00Z,0.942
MAC000010,2014-02-14T23:30:00Z,0.789
MAC000010,2014-02-15T00:00:00Z,0.507
MAC000010,2014-02-15T00:30:00Z,0.922
MAC000010,2014-02-15T01:00:00Z,0.262
MAC000010,2014-02-15T01:30:00Z,0.249
MAC000010,2014-02-15T02:00:00Z,0.188
MAC000010,2014-02-15T02:30:00Z,0.188
MAC000010,2014-02-15T03:00:00Z,0.223
MAC000010,2014-02-15T03:30:00Z,0.206
MAC000010,2014-02-15T04:00:00Z,0.161
MAC000010,2014-02-15T04:30:00Z,0.157
MAC000010,2014-02-15T05:00:00Z,0.241
MAC000010,2014-02-15T05:30:00Z,0.229
MAC000010,2014-02-15T06:00:00Z,0.189
MAC000010,2014-02-15T06:30:00Z,0.199
MAC000010,2014-02-15T07:00:00Z,0.247
MAC000010,2014-02-15T07:30:00Z,0.21
MAC000010,2014-02-15T08:00:00Z,0.18
MAC000010,2014-02-15T08:30:00Z,0.237
MAC000010,2014-02-15T09:00:00Z,0.513
MAC000010,2014-02-15T09:30:00Z,0.24
MAC000010,2014-02-15T10:00:00Z,0.259
MAC000010,2014-02-15T10:30:00Z,0.591
MAC000010,2014-02-15T11:00:00Z,0.36
MAC000010,2014-02-15T11:30:00Z,0.289
MAC000010,2014-02-15T12:00:00Z,0.264
MAC000010,2014-02-15T12:30:00Z,1.336
MAC000010,2014-02-15T13:00:00Z,1.41
MAC000010,2014-02-15T13:30:00Z,0.82
MAC000010,2014-02-15T14:00:00Z,0.675
MAC000010,2014-02-15T14:30:00Z,1.431
MAC000010,2014-02-15T15:00:00Z,0.672
MAC000010,2014-02-15T15:30:00Z,1.177
MAC000010,2014-02-15T16:00:00Z,0.647
MAC000010,2014-02-15T16:30:00Z,0.568
MAC000010,2014-02-15T17:00:00Z,0.425
MAC000010,2014-02-15T17:30:00Z,0.372
MAC000010,2014-02-15T18:00:00Z,0.471
MAC000010,2014-02-15T18:30:00Z,0.629
MAC000010,2014-02-15T19:00:00Z,1.778
MAC000010,2014-02-15T19:30:00Z,1.431
MAC000010,2014-02-15T20:00:00Z,0.545
MAC000010,2014-02-15T20:30:00Z,0.577
MAC000010,2014-02-15T21:00:00Z,0.542
MAC000010,2014-02-15T21:30:00Z,0.533
MAC000010,2014-02-15T22:00:00Z,0.711
MAC000010,2014-02-15T22:30:00Z,0.561
MAC000010,2014-02-15T23:00:00Z,0.514
MAC000010,2014-02-15T23:30:00Z,0.64
MAC000010,2014-02-16T00:00:00Z,0.857
MAC000010,2014-02-16T00:30:00Z,0.265
MAC000010,2014-02-16T01:00:00Z,0.674
MAC000010,2014-02-16T01:30:00Z,0.193
MAC000010,2014-02-16T02:00:00Z,0.244
MAC000010,2014-02-16T02:30:00Z,0.229
MAC000010,2014-02-16T03:00:00Z,0.166
MAC000010,2014-02-16T03:30:00Z,0.168
MAC000010,2014-02-16T04:00:00Z,0.22
MAC000010,2014-02-16T04:30:00Z,0.183
MAC000010,2014-02-16T05:00:00Z,0.183
MAC000010,2014-02-16T05:30:00Z,0.204
MAC000010,2014-02-16T06:00:00Z,0.25
MAC000010,2014-02-16T06:30:00Z,0.208
MAC000010,2014-02-16T07:00:00Z,0.196
MAC000010,2014-02-16T07:30:00Z,0.234
MAC000010,2014-02-16T08:00:00Z,1.027
MAC000010,2014-02-16T08:30:00Z,1.008
MAC000010,2014-02-16T09:00:00Z,1.416
MAC000010,2014-02-16T09:30:00Z,1.257
MAC000010,2014-02-16T10:00:00Z,0.672
MAC000010,2014-02-16T10:30:00Z,0.891
